NAME,ASSOCIATION,EXPERIMENT,IMAGE,INTENSITY,INTENSITY.ch1.mean,INTENSITY.ch1.mean_c,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.width.mean,ZSCORE,
b494,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,3268.7249,2706.4216,(x=394.19 y=30.74),5,1,187.30762,19.13495,11.520256,2.0255742,
b495,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2201.221,1638.9177,(x=404.97 y=373.44),5,1,284.10938,29.11883,10.626967,2.0255742,
b576,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1812.1038,1251.1794,(x=28.84 y=585.45),6,1,239.86816,22.298172,12.194782,2.0255742,
b577,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1753.9502,1193.0259,(x=40.68 y=315.93),6,1,220.62793,23.10289,10.519098,2.0255742,
b578,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1557.5548,996.63055,(x=36.20 y=358.37),6,1,152.99219,17.627419,9.887735,2.0255742,
b579,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1590.7213,1029.7971,(x=43.13 y=374.31),6,1,182.06787,19.502167,10.500149,2.0255742,
b581,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1842.4108,1281.4866,(x=48.46 y=592.58),6,1,223.23535,21.246332,11.962457,2.0255742,
b582,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1920.2812,1359.3569,(x=66.52 y=639.00),6,1,157.92188,17.64741,10.698805,2.0255742,
b584,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1583.5792,1022.65497,(x=83.26 y=198.60),6,1,199.81348,20.702436,10.740453,2.0255742,
b585,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2241.4194,1680.4951,(x=86.00 y=413.54),6,1,279.4414,24.622156,12.21991,2.0255742,
b586,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1756.2803,1195.356,(x=87.52 y=226.93),6,1,263.98535,26.801655,10.761541,2.0255742,
b587,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1259.2069,698.28265,(x=84.52 y=53.93),6,1,169.3695,17.881466,11.373913,2.0255742,
b588,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1462.5603,901.63605,(x=127.88 y=87.87),6,1,140.18457,16.70737,9.879991,2.0255742,
b589,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,3308.996,2748.0718,(x=125.38 y=341.42),6,1,250.8711,26.850916,10.036916,2.0255742,
b590,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2154.5872,1593.6628,(x=131.55 y=262.12),6,1,278.4746,25.849695,11.832731,2.0255742,
b592,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1416.2792,855.3549,(x=167.18 y=113.19),6,1,157.27734,18.045555,9.89562,2.0255742,
b593,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1671.1105,1110.1863,(x=177.83 y=241.11),6,1,180.99805,20.880335,9.566711,2.0255742,
b594,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1710.8289,1149.9045,(x=173.56 y=146.19),6,1,181.18164,19.409624,10.197774,2.0255742,
b595,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1657.3503,1096.426,(x=173.35 y=166.37),6,1,174.71094,18.909536,10.601721,2.0255742,
b596,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2176.0369,1615.1125,(x=206.43 y=123.01),6,1,188.16211,17.432384,12.270983,2.0255742,
b597,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1548.6526,987.72833,(x=213.86 y=375.07),6,1,212.80469,23.03819,9.790992,2.0255742,
b598,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2085.4841,1524.5598,(x=223.71 y=117.07),6,1,155.22266,16.459362,10.538426,2.0255742,
b599,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2017.3872,1456.4629,(x=230.93 y=513.33),6,1,297.10156,28.253675,11.550515,2.0255742,
b600,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1431.8649,870.9406,(x=257.98 y=104.92),6,1,181.64258,19.10746,11.389401,2.0255742,
b602,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2121.6453,1560.721,(x=271.46 y=529.71),6,1,321.35156,28.825808,12.2883,2.0255742,
b603,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1338.4847,777.5605,(x=295.24 y=275.94),6,1,228.14844,25.463303,9.785139,2.0255742,
b604,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1828.0226,1267.0984,(x=308.86 y=328.06),6,1,220.125,25.258337,9.528673,2.0255742,
b605,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1321.4229,760.4986,(x=312.73 y=648.34),6,1,200.0625,21.725193,9.770113,2.0255742,
b606,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1329.5021,768.5778,(x=330.96 y=177.64),6,1,245.84961,23.786297,11.456997,2.0255742,
b607,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1303.057,742.13275,(x=331.46 y=472.01),6,1,226.25781,23.585989,10.587523,2.0255742,
b608,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1933.2435,1372.3193,(x=347.27 y=344.50),6,1,195.98438,19.36568,11.630254,2.0255742,
b609,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,3282.18,2721.2556,(x=394.19 y=30.74),6,1,187.30762,19.13495,11.520256,2.0255742,
b610,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2129.8738,1568.9495,(x=404.97 y=373.44),6,1,284.10938,29.11883,10.626967,2.0255742,
b691,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1822.336,1261.869,(x=28.84 y=585.45),7,1,239.86816,22.298172,12.194782,2.0255742,
b692,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1728.0045,1167.5375,(x=40.68 y=315.93),7,1,220.62793,23.10289,10.519098,2.0255742,
b693,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1555.6,995.13293,(x=36.20 y=358.37),7,1,152.99219,17.627419,9.887735,2.0255742,
b694,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1562.6339,1002.1669,(x=43.13 y=374.31),7,1,182.06787,19.502167,10.500149,2.0255742,
b696,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1856.058,1295.591,(x=48.46 y=592.58),7,1,223.23535,21.246332,11.962457,2.0255742,
b697,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1941.375,1380.908,(x=66.52 y=639.00),7,1,157.92188,17.64741,10.698805,2.0255742,
b699,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1583.5594,1023.0924,(x=83.26 y=198.60),7,1,199.81348,20.702436,10.740453,2.0255742,
b700,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2225.0933,1664.6262,(x=86.00 y=413.54),7,1,279.4414,24.622156,12.21991,2.0255742,
b701,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1729.2992,1168.8322,(x=87.52 y=226.93),7,1,263.98535,26.801655,10.761541,2.0255742,
b702,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1249.4828,689.01575,(x=84.52 y=53.93),7,1,169.3695,17.881466,11.373913,2.0255742,
b703,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1468.0709,907.6039,(x=127.88 y=87.87),7,1,140.18457,16.70737,9.879991,2.0255742,
b704,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,3286.864,2726.397,(x=125.38 y=341.42),7,1,250.8711,26.850916,10.036916,2.0255742,
b705,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2122.58,1562.113,(x=131.55 y=262.12),7,1,278.4746,25.849695,11.832731,2.0255742,
b707,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1458.9935,898.5265,(x=167.18 y=113.19),7,1,157.27734,18.045555,9.89562,2.0255742,
b708,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1643.0829,1082.6158,(x=177.83 y=241.11),7,1,180.99805,20.880335,9.566711,2.0255742,
b709,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1721.0481,1160.581,(x=173.56 y=146.19),7,1,181.18164,19.409624,10.197774,2.0255742,
b710,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1623.1921,1062.7251,(x=173.35 y=166.37),7,1,174.71094,18.909536,10.601721,2.0255742,
b711,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2172.0842,1611.6172,(x=206.43 y=123.01),7,1,188.16211,17.432384,12.270983,2.0255742,
b712,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1525.6666,965.1996,(x=213.86 y=375.07),7,1,212.80469,23.03819,9.790992,2.0255742,
b713,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2074.675,1514.208,(x=223.71 y=117.07),7,1,155.22266,16.459362,10.538426,2.0255742,
b714,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2023.0707,1462.6036,(x=230.93 y=513.33),7,1,297.10156,28.253675,11.550515,2.0255742,
b715,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1406.8324,846.36536,(x=257.98 y=104.92),7,1,181.64258,19.10746,11.389401,2.0255742,
b717,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2118.107,1557.6399,(x=271.46 y=529.71),7,1,321.35156,28.825808,12.2883,2.0255742,
b718,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1310.8341,750.36707,(x=295.24 y=275.94),7,1,228.14844,25.463303,9.785139,2.0255742,
b719,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1823.6621,1263.1951,(x=308.86 y=328.06),7,1,220.125,25.258337,9.528673,2.0255742,
b720,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1328.2687,767.80164,(x=312.73 y=648.34),7,1,200.0625,21.725193,9.770113,2.0255742,
b721,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1310.5264,750.0593,(x=330.96 y=177.64),7,1,245.84961,23.786297,11.456997,2.0255742,
b722,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1285.4562,724.98914,(x=331.46 y=472.01),7,1,226.25781,23.585989,10.587523,2.0255742,
b723,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1931.4818,1371.0148,(x=347.27 y=344.50),7,1,195.98438,19.36568,11.630254,2.0255742,
b724,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,3292.344,2731.877,(x=394.19 y=30.74),7,1,187.30762,19.13495,11.520256,2.0255742,
b725,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2087.2947,1526.8276,(x=404.97 y=373.44),7,1,284.10938,29.11883,10.626967,2.0255742,
b806,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1825.4855,1265.0786,(x=28.84 y=585.45),8,1,239.86816,22.298172,12.194782,2.0255742,
b807,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1755.4841,1195.0774,(x=40.68 y=315.93),8,1,220.62793,23.10289,10.519098,2.0255742,
b808,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1584.729,1024.3223,(x=36.20 y=358.37),8,1,152.99219,17.627419,9.887735,2.0255742,
b809,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1573.6558,1013.24896,(x=43.13 y=374.31),8,1,182.06787,19.502167,10.500149,2.0255742,
b811,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1874.8483,1314.4414,(x=48.46 y=592.58),8,1,223.23535,21.246332,11.962457,2.0255742,
b812,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1960.825,1400.4182,(x=66.52 y=639.00),8,1,157.92188,17.64741,10.698805,2.0255742,
b814,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1610.6188,1050.2119,(x=83.26 y=198.60),8,1,199.81348,20.702436,10.740453,2.0255742,
b815,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2242.2651,1681.8584,(x=86.00 y=413.54),8,1,279.4414,24.622156,12.21991,2.0255742,
b816,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1710.2008,1149.794,(x=87.52 y=226.93),8,1,263.98535,26.801655,10.761541,2.0255742,
b817,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1268.6609,708.2541,(x=84.52 y=53.93),8,1,169.3695,17.881466,11.373913,2.0255742,
b818,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1443.6737,883.2669,(x=127.88 y=87.87),8,1,140.18457,16.70737,9.879991,2.0255742,
b819,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,3251.796,2691.3892,(x=125.38 y=341.42),8,1,250.8711,26.850916,10.036916,2.0255742,
b820,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2129.2812,1568.8745,(x=131.55 y=262.12),8,1,278.4746,25.849695,11.832731,2.0255742,
b822,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1475.2142,914.80743,(x=167.18 y=113.19),8,1,157.27734,18.045555,9.89562,2.0255742,
b823,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1650.8011,1090.3943,(x=177.83 y=241.11),8,1,180.99805,20.880335,9.566711,2.0255742,
b824,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1671.0695,1110.6626,(x=173.56 y=146.19),8,1,181.18164,19.409624,10.197774,2.0255742,
b825,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1652.8813,1092.4746,(x=173.35 y=166.37),8,1,174.71094,18.909536,10.601721,2.0255742,
b826,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2165.5842,1605.1775,(x=206.43 y=123.01),8,1,188.16211,17.432384,12.270983,2.0255742,
b827,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1550.4741,990.0673,(x=213.86 y=375.07),8,1,212.80469,23.03819,9.790992,2.0255742,
b828,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2091.6943,1531.2876,(x=223.71 y=117.07),8,1,155.22266,16.459362,10.538426,2.0255742,
b829,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2022.7239,1462.3171,(x=230.93 y=513.33),8,1,297.10156,28.253675,11.550515,2.0255742,
b830,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1409.8811,849.4743,(x=257.98 y=104.92),8,1,181.64258,19.10746,11.389401,2.0255742,
b832,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2083.4617,1523.0549,(x=271.46 y=529.71),8,1,321.35156,28.825808,12.2883,2.0255742,
b833,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1334.083,773.6762,(x=295.24 y=275.94),8,1,228.14844,25.463303,9.785139,2.0255742,
b834,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1829.3379,1268.9312,(x=308.86 y=328.06),8,1,220.125,25.258337,9.528673,2.0255742,
b835,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1294.7811,734.3743,(x=312.73 y=648.34),8,1,200.0625,21.725193,9.770113,2.0255742,
b836,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1337.9797,777.57294,(x=330.96 y=177.64),8,1,245.84961,23.786297,11.456997,2.0255742,
b837,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1280.3114,719.9046,(x=331.46 y=472.01),8,1,226.25781,23.585989,10.587523,2.0255742,
b838,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1921.9067,1361.5,(x=347.27 y=344.50),8,1,195.98438,19.36568,11.630254,2.0255742,
b839,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,3229.8784,2669.4717,(x=394.19 y=30.74),8,1,187.30762,19.13495,11.520256,2.0255742,
b840,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2119.9543,1559.5476,(x=404.97 y=373.44),8,1,284.10938,29.11883,10.626967,2.0255742,
b921,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1825.693,1265.5751,(x=28.84 y=585.45),9,1,239.86816,22.298172,12.194782,2.0255742,
b922,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1768.5702,1208.4523,(x=40.68 y=315.93),9,1,220.62793,23.10289,10.519098,2.0255742,
b923,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1546.9935,986.8756,(x=36.20 y=358.37),9,1,152.99219,17.627419,9.887735,2.0255742,
b924,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1565.0,1004.8821,(x=43.13 y=374.31),9,1,182.06787,19.502167,10.500149,2.0255742,
b926,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1857.6517,1297.5338,(x=48.46 y=592.58),9,1,223.23535,21.246332,11.962457,2.0255742,
b927,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1928.1438,1368.0259,(x=66.52 y=639.00),9,1,157.92188,17.64741,10.698805,2.0255742,
b929,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1630.3367,1070.2188,(x=83.26 y=198.60),9,1,199.81348,20.702436,10.740453,2.0255742,
b930,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2228.742,1668.624,(x=86.00 y=413.54),9,1,279.4414,24.622156,12.21991,2.0255742,
b931,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1718.9962,1158.8783,(x=87.52 y=226.93),9,1,263.98535,26.801655,10.761541,2.0255742,
b932,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1258.184,698.06604,(x=84.52 y=53.93),9,1,169.3695,17.881466,11.373913,2.0255742,
b933,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1442.1631,882.04517,(x=127.88 y=87.87),9,1,140.18457,16.70737,9.879991,2.0255742,
b934,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,3171.744,2611.626,(x=125.38 y=341.42),9,1,250.8711,26.850916,10.036916,2.0255742,
b935,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2131.8257,1571.7078,(x=131.55 y=262.12),9,1,278.4746,25.849695,11.832731,2.0255742,
b937,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1437.7208,877.6029,(x=167.18 y=113.19),9,1,157.27734,18.045555,9.89562,2.0255742,
b938,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1599.5691,1039.4512,(x=177.83 y=241.11),9,1,180.99805,20.880335,9.566711,2.0255742,
b939,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1683.6792,1123.5613,(x=173.56 y=146.19),9,1,181.18164,19.409624,10.197774,2.0255742,
b940,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1618.5028,1058.3849,(x=173.35 y=166.37),9,1,174.71094,18.909536,10.601721,2.0255742,
b941,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2175.2158,1615.0979,(x=206.43 y=123.01),9,1,188.16211,17.432384,12.270983,2.0255742,
b942,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1558.0516,997.9337,(x=213.86 y=375.07),9,1,212.80469,23.03819,9.790992,2.0255742,
b943,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2105.1338,1545.0159,(x=223.71 y=117.07),9,1,155.22266,16.459362,10.538426,2.0255742,
b944,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2041.0808,1480.9629,(x=230.93 y=513.33),9,1,297.10156,28.253675,11.550515,2.0255742,
b945,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1412.3406,852.22266,(x=257.98 y=104.92),9,1,181.64258,19.10746,11.389401,2.0255742,
b947,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2058.6729,1498.5549,(x=271.46 y=529.71),9,1,321.35156,28.825808,12.2883,2.0255742,
b948,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1329.6462,769.5283,(x=295.24 y=275.94),9,1,228.14844,25.463303,9.785139,2.0255742,
b949,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1772.5135,1212.3956,(x=308.86 y=328.06),9,1,220.125,25.258337,9.528673,2.0255742,
b950,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1308.7114,748.5935,(x=312.73 y=648.34),9,1,200.0625,21.725193,9.770113,2.0255742,
b951,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1323.8665,763.74854,(x=330.96 y=177.64),9,1,245.84961,23.786297,11.456997,2.0255742,
b952,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1302.9824,742.8645,(x=331.46 y=472.01),9,1,226.25781,23.585989,10.587523,2.0255742,
b953,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1881.9534,1321.8354,(x=347.27 y=344.50),9,1,195.98438,19.36568,11.630254,2.0255742,
b954,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,3247.5925,2687.4746,(x=394.19 y=30.74),9,1,187.30762,19.13495,11.520256,2.0255742,
b955,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2094.358,1534.24,(x=404.97 y=373.44),9,1,284.10938,29.11883,10.626967,2.0255742,
b1036,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1826.4149,1266.2089,(x=28.84 y=585.45),10,1,239.86816,22.298172,12.194782,2.0255742,
b1037,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1759.6832,1199.4772,(x=40.68 y=315.93),10,1,220.62793,23.10289,10.519098,2.0255742,
b1038,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1573.9354,1013.7294,(x=36.20 y=358.37),10,1,152.99219,17.627419,9.887735,2.0255742,
b1039,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1571.7924,1011.5863,(x=43.13 y=374.31),10,1,182.06787,19.502167,10.500149,2.0255742,
b1041,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1871.625,1311.419,(x=48.46 y=592.58),10,1,223.23535,21.246332,11.962457,2.0255742,
b1042,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1916.0813,1355.8752,(x=66.52 y=639.00),10,1,157.92188,17.64741,10.698805,2.0255742,
b1044,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1578.6931,1018.48706,(x=83.26 y=198.60),10,1,199.81348,20.702436,10.740453,2.0255742,
b1045,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2232.9211,1672.7151,(x=86.00 y=413.54),10,1,279.4414,24.622156,12.21991,2.0255742,
b1046,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1752.8068,1192.6007,(x=87.52 y=226.93),10,1,263.98535,26.801655,10.761541,2.0255742,
b1047,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1256.1724,695.9663,(x=84.52 y=53.93),10,1,169.3695,17.881466,11.373913,2.0255742,
b1048,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1476.8865,916.6804,(x=127.88 y=87.87),10,1,140.18457,16.70737,9.879991,2.0255742,
b1049,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,3182.328,2622.1218,(x=125.38 y=341.42),10,1,250.8711,26.850916,10.036916,2.0255742,
b1050,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2120.598,1560.3918,(x=131.55 y=262.12),10,1,278.4746,25.849695,11.832731,2.0255742,
b1052,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1430.117,869.9109,(x=167.18 y=113.19),10,1,157.27734,18.045555,9.89562,2.0255742,
b1053,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1647.9392,1087.7332,(x=177.83 y=241.11),10,1,180.99805,20.880335,9.566711,2.0255742,
b1054,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1637.524,1077.318,(x=173.56 y=146.19),10,1,181.18164,19.409624,10.197774,2.0255742,
b1055,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1611.0114,1050.8053,(x=173.35 y=166.37),10,1,174.71094,18.909536,10.601721,2.0255742,
b1056,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2168.658,1608.4519,(x=206.43 y=123.01),10,1,188.16211,17.432384,12.270983,2.0255742,
b1057,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1510.4225,950.21643,(x=213.86 y=375.07),10,1,212.80469,23.03819,9.790992,2.0255742,
b1058,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2084.0,1523.794,(x=223.71 y=117.07),10,1,155.22266,16.459362,10.538426,2.0255742,
b1059,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2007.0808,1446.8748,(x=230.93 y=513.33),10,1,297.10156,28.253675,11.550515,2.0255742,
b1060,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1414.8973,854.6913,(x=257.98 y=104.92),10,1,181.64258,19.10746,11.389401,2.0255742,
b1062,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2072.8745,1512.6685,(x=271.46 y=529.71),10,1,321.35156,28.825808,12.2883,2.0255742,
b1063,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1343.9258,783.7197,(x=295.24 y=275.94),10,1,228.14844,25.463303,9.785139,2.0255742,
b1064,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1788.5856,1228.3795,(x=308.86 y=328.06),10,1,220.125,25.258337,9.528673,2.0255742,
b1065,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1296.6915,736.4855,(x=312.73 y=648.34),10,1,200.0625,21.725193,9.770113,2.0255742,
b1066,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1317.3279,757.1218,(x=330.96 y=177.64),10,1,245.84961,23.786297,11.456997,2.0255742,
